,股票名稱,季別,營業收入,營業成本,營業毛利,毛利率,營業利益,營益率,業外收支,稅前淨利,稅後淨利,EPS(元)
0,台泥(1101),2024-11-14,41075.0,31106.0,9969.0,0.2427,6270.0,0.1526,237.0,6507.0,3141.0,0.42
1,台泥(1101),2024-08-14,38969.0,31513.0,7456.0,0.1913,4325.0,0.111,1138.0,5463.0,2267.0,0.25
2,台泥(1101),2024-05-15,25545.0,21657.0,3887.0,0.1522,1200.0,0.047,2151.0,3351.0,1956.0,0.26
3,台泥(1101),2024-03-31,28348.0,22043.0,6305.0,0.2224,3434.0,0.1211,384.0,3817.0,1802.0,0.25
4,台泥(1101),2023-11-14,27002.0,21227.0,5775.0,0.2139,3062.0,0.1134,215.0,3277.0,1247.0,0.17
5,台泥(1101),2023-08-14,27668.0,21683.0,5985.0,0.2163,3368.0,0.1217,2414.0,5782.0,3542.0,0.45
6,台泥(1101),2023-05-15,26296.0,23827.0,2469.0,0.09390000000000001,166.0,0.0063,1315.0,1481.0,1407.0,0.2
7,台泥(1101),2023-03-31,34655.0,29322.0,5333.0,0.1539,2335.0,0.0674,1471.0,3805.0,2487.0,0.36
8,台泥(1101),2022-11-14,31123.0,28539.0,2584.0,0.083,628.0,0.0202,1476.0,2103.0,1510.0,0.22
9,台泥(1101),2022-08-14,25178.0,25046.0,132.0,0.005200000000000001,-2008.0,-0.0797,1573.0,-435.0,204.0,-0.02
10,台泥(1101),2022-05-15,22973.0,20887.0,2087.0,0.0908,208.0,0.009000000000000001,964.0,1172.0,1204.0,0.2
11,台泥(1101),2022-03-31,30137.0,22796.0,7341.0,0.2436,4679.0,0.1553,2053.0,6733.0,5420.0,0.9
12,台泥(1101),2021-11-14,26881.0,21706.0,5176.0,0.1925,3856.0,0.1434,836.0,4692.0,3984.0,0.59
13,台泥(1101),2021-08-14,27986.0,19377.0,8609.0,0.30760000000000004,7044.0,0.25170000000000003,2755.0,9799.0,7533.0,1.24
14,台泥(1101),2021-05-15,22038.0,16513.0,5525.0,0.25070000000000003,4208.0,0.19090000000000001,647.0,4855.0,3319.0,0.57
15,台泥(1101),2021-03-31,32119.0,21745.0,10374.0,0.32299999999999995,8505.0,0.26480000000000004,631.0,9136.0,6692.0,1.17
16,台泥(1101),2020-11-14,29809.0,19255.0,10554.0,0.354,9052.0,0.3037,1626.0,10678.0,7473.0,1.3
17,台泥(1101),2020-08-14,30464.0,19584.0,10880.0,0.35710000000000003,9325.0,0.3061,1481.0,10806.0,7935.0,1.39
18,台泥(1101),2020-05-15,21976.0,16195.0,5781.0,0.263,4460.0,0.203,274.0,4734.0,3000.0,0.55
19,台泥(1101),2020-03-31,35221.0,24842.0,10380.0,0.2947,9262.0,0.263,-488.0,8774.0,6492.0,1.19
20,台泥(1101),2019-11-14,30838.0,21119.0,9719.0,0.3152,8117.0,0.2632,804.0,8921.0,6538.0,1.2
21,台泥(1101),2019-08-14,31367.0,22044.0,9323.0,0.2972,7744.0,0.2469,1590.0,9335.0,7230.0,1.41
22,台泥(1101),2019-05-15,25356.0,18868.0,6488.0,0.2559,5033.0,0.1985,571.0,5603.0,3952.0,0.77
23,台泥(1101),2019-03-31,34937.0,26010.0,8927.0,0.2555,7205.0,0.20620000000000002,564.0,7769.0,5237.0,1.08
24,台泥(1101),2018-11-14,32157.0,23552.0,8605.0,0.2676,7347.0,0.2285,989.0,8335.0,5934.0,1.2
25,台泥(1101),2018-08-14,33321.0,23052.0,10269.0,0.30820000000000003,8979.0,0.2695,844.0,9823.0,7064.0,1.51
26,台泥(1101),2018-05-15,24179.0,18389.0,5791.0,0.2395,4651.0,0.1923,-33.0,4618.0,2945.0,0.69
27,台泥(1101),2018-03-31,29360.0,22971.0,6389.0,0.21760000000000002,4715.0,0.1606,-117.0,4598.0,2645.0,0.71
28,台泥(1101),2017-11-14,23058.0,18801.0,4257.0,0.18460000000000001,3246.0,0.1408,226.0,3472.0,1967.0,0.53
29,台泥(1101),2017-08-14,24714.0,19446.0,5268.0,0.2132,4061.0,0.1643,18.0,4079.0,2150.0,0.58
30,台泥(1101),2017-05-15,21180.0,18181.0,2999.0,0.1416,1942.0,0.0917,-266.0,1675.0,832.0,0.23
31,台泥(1101),2017-03-31,26548.0,20173.0,6375.0,0.2401,4999.0,0.1883,-1255.0,3744.0,1812.0,0.49
32,台泥(1101),2016-11-14,22350.0,17391.0,4959.0,0.22190000000000001,3781.0,0.16920000000000002,245.0,4025.0,2321.0,0.63
33,台泥(1101),2016-08-14,22942.0,17881.0,5061.0,0.2206,3771.0,0.16440000000000002,-302.0,3468.0,2004.0,0.54
34,台泥(1101),2016-05-15,17724.0,16139.0,1586.0,0.0895,484.0,0.0273,-206.0,278.0,221.0,0.06
35,台泥(1101),2016-03-31,24561.0,20117.0,4444.0,0.1809,3066.0,0.12480000000000001,-284.0,2782.0,1775.0,0.48
36,台泥(1101),2015-11-14,22684.0,19378.0,3306.0,0.1457,1996.0,0.08800000000000001,-825.0,1171.0,949.0,0.26
37,台泥(1101),2015-08-14,24994.0,21077.0,3917.0,0.1567,2918.0,0.1167,325.0,3243.0,2243.0,0.61
38,台泥(1101),2015-05-15,21440.0,18579.0,2861.0,0.1334,1694.0,0.079,-224.0,1470.0,809.0,0.22
39,台泥(1101),2015-03-31,29641.0,23448.0,6193.0,0.2089,4691.0,0.1583,574.0,5265.0,2584.0,0.7
40,台泥(1101),2014-11-14,30095.0,23421.0,6674.0,0.2218,5544.0,0.18420000000000003,552.0,6096.0,3216.0,0.87
41,台泥(1101),2014-08-14,31873.0,24732.0,7141.0,0.22399999999999998,5938.0,0.1863,348.0,6286.0,3196.0,0.87
42,台泥(1101),2014-05-15,26716.0,21852.0,4864.0,0.1821,3684.0,0.1379,-133.0,3551.0,1833.0,0.5
43,台泥(1101),2014-03-31,33208.0,26185.0,7023.0,0.2115,5250.0,0.15810000000000002,-113.0,5136.0,2433.0,0.66
44,台泥(1101),2013-11-14,30107.0,23052.0,7054.0,0.2343,5911.0,0.1963,608.0,6518.0,3594.0,0.97
45,台泥(1101),2013-08-14,28670.0,23048.0,5622.0,0.1961,4589.0,0.16010000000000002,20.0,4609.0,2587.0,0.7
46,台泥(1101),2013-05-15,24114.0,20990.0,3124.0,0.1295,2027.0,0.084,314.0,2341.0,1413.0,0.38
47,台泥(1101),2013-03-31,29723.0,23688.0,6035.0,0.203,4587.0,0.1543,-1373.0,3214.0,1816.0,0.49
48,台泥(1101),2012-11-14,29480.0,25399.0,4081.0,0.1384,3163.0,0.1073,-3.0,3160.0,2008.0,0.54
49,台泥(1101),2012-08-14,29207.0,25005.0,4202.0,0.1439,3169.0,0.1085,-2.0,3168.0,2427.0,0.66
50,台泥(1101),2012-05-15,25289.0,21859.0,3430.0,0.1356,2287.0,0.0904,292.0,2579.0,1534.0,0.42
51,台泥(1101),2012-03-31,30643.0,26571.0,4072.0,0.1329,2784.0,0.0908,820.0,3603.0,1999.0,0.54
52,台泥(1101),2011-11-14,30660.0,25188.0,5472.0,0.17850000000000002,4358.0,0.1421,173.0,4531.0,2570.0,0.7
53,台泥(1101),2011-08-14,31843.0,25350.0,6494.0,0.2039,5606.0,0.17600000000000002,-95.0,5511.0,2731.0,0.74
54,台泥(1101),2011-05-15,25350.0,20813.0,4537.0,0.179,3425.0,0.1351,-544.0,2881.0,1320.0,0.36
55,台泥(1101),2011-03-31,29840.0,23173.0,6668.0,0.22340000000000002,5535.0,0.1855,-263.0,5271.0,2635.0,0.8
56,台泥(1101),2010-11-14,28396.0,23273.0,5123.0,0.1804,4176.0,0.1471,149.0,4325.0,2559.0,0.78
57,台泥(1101),2010-08-14,25948.0,21154.0,4794.0,0.18480000000000002,3791.0,0.1461,-173.0,3619.0,1912.0,0.58
58,台泥(1101),2010-05-15,22023.0,19112.0,2911.0,0.1322,2152.0,0.0977,-417.0,1736.0,925.0,0.28
59,台泥(1101),2010-03-31,24872.0,19328.0,5545.0,0.2229,4540.0,0.1825,103.0,4643.0,2549.0,0.77
60,台泥(1101),2009-11-14,22213.0,17659.0,4555.0,0.20500000000000002,3850.0,0.17329999999999998,122.0,3971.0,2739.0,0.83
61,台泥(1101),2009-08-14,21648.0,17970.0,3677.0,0.1699,3044.0,0.1406,22.0,3066.0,1954.0,0.59
62,台泥(1101),2009-05-15,18071.0,16313.0,1758.0,0.09730000000000001,1043.0,0.057699999999999994,-544.0,499.0,182.0,0.06
63,台泥(1101),2009-03-31,17532.0,16595.0,938.0,0.0535,154.0,0.0088,603.0,756.0,1115.0,0.34
64,台泥(1101),2008-11-14,22483.0,20333.0,2151.0,0.09570000000000001,1586.0,0.0705,-4.0,1582.0,1099.0,0.33
65,台泥(1101),2008-08-14,20554.0,18364.0,2190.0,0.1066,1415.0,0.0688,801.0,2216.0,2265.0,0.69
66,台泥(1101),2008-05-15,17907.0,15416.0,2490.0,0.1391,1770.0,0.0989,256.0,2026.0,1282.0,0.39
67,凱基金(2883),2024-11-14,24400.0,,,,,,,14447.0,12187.0,0.73
68,凱基金(2883),2024-08-14,11823.0,,,,,,,11060.0,8739.0,0.49
69,凱基金(2883),2024-05-15,15692.0,,,,,,,9896.0,8214.0,0.49
70,凱基金(2883),2024-03-31,1778.0,,,,,,,302.0,1430.0,0.09
71,凱基金(2883),2023-11-14,9434.0,,,,,,,9735.0,7370.0,0.44
72,凱基金(2883),2023-08-14,16733.0,,,,,,,7194.0,6640.0,0.4
73,凱基金(2883),2023-05-15,11608.0,,,,,,,3346.0,3502.0,0.21
74,凱基金(2883),2023-03-31,-3576.0,,,,,,,-5171.0,-3956.0,-0.24
75,凱基金(2883),2022-11-14,24659.0,,,,,,,8613.0,6704.0,0.4
76,凱基金(2883),2022-08-14,32577.0,,,,,,,6894.0,3944.0,0.24
77,凱基金(2883),2022-05-15,41657.0,,,,,,,11605.0,9674.0,0.58
78,凱基金(2883),2022-03-31,43957.0,,,,,,,6233.0,4351.0,0.29
79,凱基金(2883),2021-11-14,49609.0,,,,,,,19275.0,13759.0,0.92
80,凱基金(2883),2021-08-14,45505.0,,,,,,,10195.0,7094.0,0.47
81,凱基金(2883),2021-05-15,53208.0,,,,,,,16497.0,9840.0,0.66
82,凱基金(2883),2021-03-31,53417.0,,,,,,,2587.0,3864.0,0.26
83,凱基金(2883),2020-11-14,67383.0,,,,,,,10081.0,5764.0,0.39
84,凱基金(2883),2020-08-14,52224.0,,,,,,,6747.0,3515.0,0.24
85,凱基金(2883),2020-05-15,51800.0,,,,,,,2533.0,-488.0,-0.03
86,凱基金(2883),2020-03-31,50899.0,,,,,,,1824.0,2177.0,0.15
87,凱基金(2883),2019-11-14,62167.0,,,,,,,7096.0,2817.0,0.19
88,凱基金(2883),2019-08-14,58586.0,,,,,,,7178.0,4192.0,0.29
89,凱基金(2883),2019-05-15,67675.0,,,,,,,5469.0,3610.0,0.25
90,凱基金(2883),2019-03-31,61644.0,,,,,,,-1671.0,-637.0,-0.04
91,凱基金(2883),2018-11-14,71066.0,,,,,,,5732.0,2439.0,0.17
92,凱基金(2883),2018-08-14,61683.0,,,,,,,4964.0,2774.0,0.19
93,凱基金(2883),2018-05-15,57956.0,,,,,,,4417.0,3277.0,0.23
94,凱基金(2883),2018-03-31,49994.0,,,,,,,4775.0,2726.0,0.19
95,凱基金(2883),2017-11-14,21448.0,,,,,,,5774.0,5431.0,0.37
96,凱基金(2883),2017-08-14,7169.0,,,,,,,1874.0,1730.0,0.12
97,凱基金(2883),2017-05-15,6801.0,,,,,,,2097.0,1808.0,0.12
98,凱基金(2883),2017-03-31,6959.0,,,,,,,1989.0,1481.0,0.1
99,凱基金(2883),2016-11-14,8489.0,,,,,,,3000.0,2553.0,0.17
100,凱基金(2883),2016-08-14,5376.0,,,,,,,853.0,762.0,0.05
101,凱基金(2883),2016-05-15,6304.0,,,,,,,1268.0,1126.0,0.08
102,凱基金(2883),2016-03-31,8567.0,,,,,,,2653.0,2440.0,0.16
103,凱基金(2883),2015-11-14,5443.0,,,,,,,858.0,996.0,0.07
104,凱基金(2883),2015-08-14,7682.0,,,,,,,2768.0,2347.0,0.16
105,凱基金(2883),2015-05-15,8017.0,,,,,,,3163.0,2745.0,0.18
106,凱基金(2883),2015-03-31,8135.0,,,,,,,2860.0,2824.0,0.19
107,凱基金(2883),2014-11-14,7530.0,,,,,,,3367.0,3187.0,0.22
108,凱基金(2883),2014-08-14,6333.0,,,,,,,2473.0,2052.0,0.14
109,凱基金(2883),2014-05-15,6624.0,,,,,,,3079.0,2689.0,0.18
110,凱基金(2883),2014-03-31,7168.0,,,,,,,2366.0,2032.0,0.14
111,凱基金(2883),2013-11-14,6475.0,,,,,,,2898.0,2767.0,0.19
112,凱基金(2883),2013-08-14,5925.0,,,,,,,2301.0,2076.0,0.14
113,凱基金(2883),2013-05-15,5142.0,,,,,,,1656.0,1429.0,0.1
114,凱基金(2883),2013-03-31,4702.0,,,,,,,731.0,606.0,0.05
115,凱基金(2883),2012-11-14,5344.0,,,,,,,2077.0,1942.0,0.16
116,凱基金(2883),2012-08-14,4509.0,,,,,,,2844.0,2754.0,0.23
117,凱基金(2883),2012-05-15,2812.0,,,,,,,1734.0,1681.0,0.15
118,凱基金(2883),2012-03-31,993.0,,,,,,,-369.0,-505.0,-0.05
119,凱基金(2883),2011-11-14,1132.0,,,,,,,-66.0,-42.0,0.0
120,凱基金(2883),2011-08-14,3090.0,,,,,,,1555.0,1580.0,0.15
121,凱基金(2883),2011-05-15,1990.0,,,,,,,644.0,594.0,0.05
122,凱基金(2883),2011-03-31,4519.0,,,,,,,2761.0,2742.0,0.26
123,凱基金(2883),2010-11-14,5388.0,,,,,,,3740.0,3490.0,0.33
124,凱基金(2883),2010-08-14,2249.0,,,,,,,1199.0,1327.0,0.13
125,凱基金(2883),2010-05-15,2369.0,,,,,,,1111.0,995.0,0.09
126,凱基金(2883),2010-03-31,3270.0,,,,,,,1713.0,1650.0,0.16
127,凱基金(2883),2009-11-14,5259.0,,,,,,,3825.0,4088.0,0.39
128,凱基金(2883),2009-08-14,1699.0,,,,,,,494.0,907.0,0.09
129,凱基金(2883),2009-05-15,1594.0,,,,,,,590.0,624.0,0.06
130,凱基金(2883),2009-03-31,-5418.0,,,,,,,-7308.0,-6908.0,-0.63
131,凱基金(2883),2008-11-14,544.0,,,,,,,-801.0,-730.0,-0.07
132,凱基金(2883),2008-08-14,1540.0,,,,,,,42.0,123.0,0.01
133,凱基金(2883),2008-05-15,1881.0,,,,,,,542.0,459.0,0.04
134,凱基金(2883),2008-03-31,1467.0,,,1.4785,807.0,0.5504,,-1918.0,-1897.0,-0.17
135,凱基金(2883),2007-11-14,4986.0,,,0.6018,1310.0,0.26280000000000003,,1050.0,831.0,0.06
136,凱基金(2883),2007-08-14,10184.0,,,0.8276000000000001,6449.0,0.6332,,5860.0,5469.0,0.5
137,凱基金(2883),2007-05-15,6337.0,,,0.7714,3356.0,0.5296000000000001,,3335.0,3209.0,0.29
138,凱基金(2883),2007-03-31,6078.0,,,0.8127,3320.0,0.5463,,2399.0,2334.0,0.21
139,凱基金(2883),2006-11-14,5459.0,,,0.9346,4963.0,0.9091,,4374.0,3821.0,0.35
140,凱基金(2883),2006-08-14,7432.0,,,0.8281999999999999,3212.0,0.43210000000000004,,2334.0,2648.0,0.24
141,凱基金(2883),2006-05-15,7659.0,,,0.9623999999999999,5793.0,0.7565000000000001,,5773.0,6204.0,0.59
142,凱基金(2883),2006-03-31,4253.0,,,0.9385,2451.0,0.5764,,2086.0,2015.0,0.18
143,凱基金(2883),2005-11-14,7603.0,,,0.8168000000000001,4673.0,0.6147,,4296.0,4203.0,0.39
144,凱基金(2883),2005-08-14,6260.0,,,0.7893000000000001,3428.0,0.5476,,3393.0,2520.0,0.23
145,凱基金(2883),2005-05-15,4456.0,,,0.7095,2114.0,0.47450000000000003,,1867.0,1751.0,0.16
146,凱基金(2883),2005-03-31,2948.0,,,0.7309,515.0,0.1747,,891.0,706.0,0.06
147,凱基金(2883),2004-11-14,3004.0,,,0.7198000000000001,1169.0,0.38920000000000005,,1097.0,859.0,0.08
148,凱基金(2883),2004-08-14,2466.0,,,-3.6315,-9783.0,-3.9674,,-10197.0,-10349.0,-1.08
149,凱基金(2883),2004-05-15,7097.0,,,0.7378,3989.0,0.562,,4648.0,4020.0,0.4
150,凱基金(2883),2004-03-31,3251.0,,,0.6763,534.0,0.1641,,472.0,-129.0,-0.03
151,凱基金(2883),2003-11-14,4109.0,,,0.6336,1530.0,0.37229999999999996,,1834.0,1832.0,0.18
152,凱基金(2883),2003-08-14,4128.0,,,-3.5242000000000004,-15689.0,-3.801,,-15605.0,-15650.0,-1.71
153,凱基金(2883),2003-05-15,2945.0,,,0.5979,850.0,0.2887,,859.0,905.0,0.08
154,凱基金(2883),2003-03-31,3356.0,,,0.38189999999999996,39.0,0.0116,,-158.0,-301.0,-0.05
155,凱基金(2883),2002-11-14,1873.0,,,0.9281,466.0,0.2488,,139.0,428.0,0.03
156,凱基金(2883),2002-08-14,5173.0,,,0.4667,1589.0,0.30710000000000004,,1742.0,2298.0,0.24
157,凱基金(2883),2002-05-15,7435.0,,,0.7693000000000001,4634.0,0.6233,,4700.0,4028.0,0.49
158,統一(1216),2025-03-31,157839.0,107944.0,49894.0,0.3161,5036.0,0.0319,1712.0,6747.0,3138.0,0.55
159,統一(1216),2024-11-14,178922.0,119887.0,59035.0,0.3299,10961.0,0.0613,1781.0,12742.0,6092.0,1.07
160,統一(1216),2024-08-14,162120.0,107637.0,54483.0,0.3361,9146.0,0.0564,2732.0,11878.0,5909.0,1.04
161,統一(1216),2024-05-15,158756.0,107039.0,51718.0,0.3258,8684.0,0.0547,2176.0,10860.0,5534.0,0.97
162,統一(1216),2024-03-31,147255.0,101133.0,46122.0,0.31320000000000003,4522.0,0.030699999999999998,1970.0,6491.0,1562.0,0.27
163,統一(1216),2023-11-14,165046.0,111663.0,53383.0,0.3234,9480.0,0.05740000000000001,1453.0,10933.0,5569.0,0.98
164,統一(1216),2023-08-14,137398.0,91774.0,45624.0,0.3321,7857.0,0.0572,13096.0,20953.0,6204.0,1.09
165,統一(1216),2023-05-15,131404.0,88719.0,42684.0,0.3248,6782.0,0.0516,3531.0,10313.0,5001.0,0.88
166,統一(1216),2023-03-31,128334.0,88363.0,39972.0,0.3115,4943.0,0.0385,867.0,5810.0,2555.0,0.45
167,統一(1216),2022-11-14,141762.0,96440.0,45322.0,0.3197,8997.0,0.0635,2372.0,11369.0,5526.0,0.97
168,統一(1216),2022-08-14,130531.0,88707.0,41824.0,0.3204,7120.0,0.0545,2505.0,9625.0,4853.0,0.85
169,統一(1216),2022-05-15,124204.0,83673.0,40532.0,0.32630000000000003,7956.0,0.0641,582.0,8538.0,4234.0,0.75
170,統一(1216),2022-03-31,115783.0,79439.0,36344.0,0.3139,5241.0,0.0453,1724.0,6965.0,3378.0,0.59
171,統一(1216),2021-11-14,124921.0,84054.0,40866.0,0.3271,8846.0,0.0708,1423.0,10269.0,5715.0,1.01
172,統一(1216),2021-08-14,117336.0,77580.0,39756.0,0.33880000000000005,6879.0,0.058600000000000006,2649.0,9528.0,5381.0,0.95
173,統一(1216),2021-05-15,115462.0,76322.0,39140.0,0.33899999999999997,7426.0,0.0643,2080.0,9506.0,5405.0,0.95
174,統一(1216),2021-03-31,106508.0,71511.0,34997.0,0.3286,4174.0,0.0392,1824.0,5998.0,3543.0,0.62
175,統一(1216),2020-11-14,122074.0,78957.0,43118.0,0.3532,9921.0,0.08130000000000001,2752.0,12673.0,7164.0,1.26
176,統一(1216),2020-08-14,110447.0,71652.0,38795.0,0.35130000000000006,8485.0,0.0768,2376.0,10861.0,6367.0,1.12
177,統一(1216),2020-05-15,108291.0,71169.0,37121.0,0.3428,7205.0,0.0665,1702.0,8906.0,4468.0,0.79
178,統一(1216),2020-03-31,104624.0,70939.0,33685.0,0.322,4073.0,0.038900000000000004,1517.0,5590.0,2814.0,0.5
179,統一(1216),2019-11-14,121082.0,78394.0,42688.0,0.35259999999999997,8574.0,0.0708,1389.0,9963.0,5147.0,0.91
180,統一(1216),2019-08-14,114480.0,73992.0,40488.0,0.35369999999999996,9466.0,0.0827,1687.0,11153.0,5770.0,1.02
181,統一(1216),2019-05-15,107792.0,70689.0,37102.0,0.3442,7515.0,0.0697,2176.0,9692.0,5276.0,0.93
182,統一(1216),2019-03-31,101187.0,68522.0,32665.0,0.32280000000000003,4533.0,0.044800000000000006,1282.0,5815.0,2640.0,0.46
183,統一(1216),2018-11-14,115613.0,76184.0,39428.0,0.341,7606.0,0.0658,1593.0,9200.0,5032.0,0.89
184,統一(1216),2018-08-14,110358.0,72595.0,37762.0,0.3422,7834.0,0.071,3934.0,11768.0,5483.0,0.97
185,統一(1216),2018-05-15,104288.0,68859.0,35429.0,0.3397,7013.0,0.0672,1512.0,8526.0,4287.0,0.75
186,統一(1216),2018-03-31,94824.0,64859.0,29965.0,0.316,2886.0,0.0304,46904.0,49790.0,24958.0,4.39
187,統一(1216),2017-11-14,108819.0,71392.0,37427.0,0.34390000000000004,7547.0,0.0693,2149.0,9696.0,5713.0,1.01
188,統一(1216),2017-08-14,100104.0,66824.0,33280.0,0.3325,6318.0,0.0631,2519.0,8837.0,4706.0,0.83
189,統一(1216),2017-05-15,96115.0,64046.0,32069.0,0.3336,5607.0,0.058300000000000005,2558.0,8165.0,4469.0,0.79
190,統一(1216),2017-03-31,94416.0,65064.0,29352.0,0.3109,3471.0,0.0368,1513.0,4984.0,1287.0,0.23
191,統一(1216),2016-11-14,107426.0,71955.0,35471.0,0.33020000000000005,4267.0,0.039700000000000006,4221.0,8489.0,4138.0,0.73
192,統一(1216),2016-08-14,104855.0,68550.0,36305.0,0.3462,6792.0,0.06480000000000001,2258.0,9050.0,4759.0,0.84
193,統一(1216),2016-05-15,106668.0,70145.0,36523.0,0.34240000000000004,6561.0,0.061500000000000006,1419.0,7980.0,4343.0,0.76
194,統一(1216),2016-03-31,95516.0,65387.0,30129.0,0.3154,2956.0,0.0309,-22.0,2934.0,1526.0,0.27
195,統一(1216),2015-11-14,110670.0,73342.0,37328.0,0.3373,6150.0,0.0556,917.0,7067.0,3855.0,0.68
196,統一(1216),2015-08-14,105025.0,69097.0,35928.0,0.3421,6254.0,0.0596,2625.0,8879.0,4428.0,0.81
197,統一(1216),2015-05-15,104940.0,70403.0,34537.0,0.32909999999999995,6278.0,0.059800000000000006,2091.0,8369.0,4299.0,0.79
198,統一(1216),2015-03-31,95850.0,68059.0,27792.0,0.2899,2790.0,0.0291,1281.0,4071.0,1928.0,0.35
199,統一(1216),2014-11-14,111087.0,76787.0,34300.0,0.3088,4192.0,0.037700000000000004,480.0,4671.0,1939.0,0.35
200,統一(1216),2014-08-14,104275.0,71366.0,32908.0,0.3156,4813.0,0.046200000000000005,1271.0,6084.0,3097.0,0.6
201,統一(1216),2014-05-15,107115.0,74101.0,33014.0,0.30820000000000003,5174.0,0.0483,2491.0,7666.0,4161.0,0.81
202,統一(1216),2014-03-31,97529.0,68292.0,29237.0,0.2998,3013.0,0.0309,855.0,3868.0,1788.0,0.35
203,統一(1216),2013-11-14,114348.0,79073.0,35275.0,0.3085,4897.0,0.042800000000000005,2739.0,7636.0,4460.0,0.87
204,統一(1216),2013-08-14,106545.0,73006.0,33539.0,0.3148,4419.0,0.0415,2367.0,6786.0,2866.0,0.59
205,統一(1216),2013-05-15,104635.0,71828.0,32807.0,0.3135,5759.0,0.055,1233.0,6993.0,3650.0,0.71
206,統一(1216),2013-03-31,97295.0,68511.0,28784.0,0.2958,4153.0,0.042699999999999995,-2543.0,1610.0,-203.0,-0.04
207,統一(1216),2012-11-14,110389.0,75325.0,35064.0,0.31760000000000005,5423.0,0.049100000000000005,921.0,6344.0,3634.0,0.75
208,統一(1216),2012-08-14,100493.0,68416.0,32078.0,0.31920000000000004,5255.0,0.052300000000000006,685.0,5940.0,3338.0,0.69
209,統一(1216),2012-05-15,97869.0,68066.0,29803.0,0.3045,4860.0,0.0497,722.0,5582.0,3107.0,0.68
210,統一(1216),2012-03-31,106474.0,80716.0,25758.0,0.24190000000000003,3401.0,0.0319,50.0,3451.0,1707.0,0.38
211,統一(1216),2011-11-14,95212.0,66002.0,29210.0,0.3068,3769.0,0.0396,1472.0,5241.0,3057.0,0.67
212,統一(1216),2011-08-14,94512.0,65584.0,28928.0,0.3061,3839.0,0.0406,1062.0,4901.0,2409.0,0.53
213,統一(1216),2011-05-15,91831.0,65426.0,26405.0,0.28750000000000003,4072.0,0.0443,477.0,4549.0,2274.0,0.53
214,統一(1216),2011-03-31,82320.0,62474.0,19846.0,0.2411,2506.0,0.0304,-515.0,1991.0,1016.0,0.24
215,統一(1216),2010-11-14,100015.0,68177.0,31838.0,0.31829999999999997,5107.0,0.051100000000000007,1635.0,6741.0,3697.0,0.86
216,統一(1216),2010-08-14,80540.0,56768.0,23772.0,0.2952,4610.0,0.0572,1046.0,5656.0,3125.0,0.73
217,統一(1216),2010-05-15,80545.0,54807.0,25739.0,0.3196,5044.0,0.0626,1144.0,6188.0,3091.0,0.79
218,統一(1216),2010-03-31,65744.0,45285.0,20459.0,0.31120000000000003,3216.0,0.0489,-1828.0,1388.0,641.0,0.16
219,統一(1216),2009-11-14,82220.0,56581.0,25639.0,0.3118,4371.0,0.053200000000000004,361.0,4731.0,2118.0,0.54
220,統一(1216),2009-08-14,71706.0,49468.0,22237.0,0.31010000000000004,4325.0,0.060300000000000006,671.0,4996.0,3033.0,0.78
221,統一(1216),2009-05-15,70526.0,49133.0,21393.0,0.3033,3694.0,0.0524,209.0,3903.0,2070.0,0.55
222,統一(1216),2009-03-31,67243.0,50075.0,17168.0,0.2553,1326.0,0.0197,-3124.0,-1798.0,-1335.0,-0.36
223,統一(1216),2008-11-14,82627.0,59512.0,23114.0,0.2797,3975.0,0.0481,-40.0,3935.0,1953.0,0.52
224,統一(1216),2008-08-14,76492.0,55096.0,21396.0,0.2797,4299.0,0.0562,-684.0,3614.0,1805.0,0.51
225,統一(1216),2008-05-15,73360.0,52964.0,20396.0,0.278,3086.0,0.0421,-574.0,2512.0,1178.0,0.33
226,玉山金(2884),2024-11-14,22465.0,,,,,,,9865.0,8195.0,0.51
227,玉山金(2884),2024-08-14,18647.0,,,,,,,7785.0,6452.0,0.4
228,玉山金(2884),2024-05-15,17487.0,,,,,,,7735.0,6251.0,0.4
229,玉山金(2884),2024-03-31,18514.0,,,,,,,6906.0,5844.0,0.38
230,玉山金(2884),2023-11-14,16877.0,,,,,,,6356.0,5339.0,0.34
231,玉山金(2884),2023-08-14,15504.0,,,,,,,5714.0,4501.0,0.29
232,玉山金(2884),2023-05-15,15800.0,,,,,,,7536.0,6042.0,0.42
233,玉山金(2884),2023-03-31,14774.0,,,,,,,5061.0,4111.0,0.29
234,玉山金(2884),2022-11-14,14348.0,,,,,,,5602.0,4563.0,0.32
235,玉山金(2884),2022-08-14,12133.0,,,,,,,3901.0,2759.0,0.19
236,玉山金(2884),2022-05-15,13551.0,,,,,,,5339.0,4325.0,0.32
237,玉山金(2884),2022-03-31,14669.0,,,,,,,5381.0,4674.0,0.35
238,玉山金(2884),2021-11-14,15188.0,,,,,,,6430.0,5638.0,0.42
239,玉山金(2884),2021-08-14,14343.0,,,,,,,5910.0,5043.0,0.4
240,玉山金(2884),2021-05-15,13698.0,,,,,,,6238.0,5205.0,0.41
241,玉山金(2884),2021-03-31,13669.0,,,,,,,4235.0,4080.0,0.32
242,玉山金(2884),2020-11-14,13637.0,,,,,,,4906.0,4257.0,0.34
243,玉山金(2884),2020-08-14,14980.0,,,,,,,5795.0,5150.0,0.41
244,玉山金(2884),2020-05-15,13963.0,,,,,,,5593.0,4541.0,0.39
